user_a,user_b,timestamp
1827,1576,14/05/2024 22:17:38
1083,226,21/05/2024 01:59:04
1802,1715,25/09/2024 00:22:45
1122,1749,07/06/2024 21:28:49
83,1389,07/05/2024 15:09:27
1862,1364,20/05/2024 09:55:40
664,872,17/05/2024 22:50:59
496,616,27/05/2024 20:04:58
792,335,11/06/2024 18:27:20
103,995,12/05/2024 23:20:52
507,902,24/05/2024 22:55:46
534,1364,20/05/2024 08:35:00
103,1802,29/07/2024 09:15:18
1324,295,18/05/2024 15:53:08
326,123,19/05/2024 21:42:33
1567,243,17/09/2024 08:24:10
452,959,09/05/2024 22:46:11
1883,1088,27/05/2024 09:50:39
1639,1834,06/05/2024 09:24:31
1725,315,10/06/2024 18:48:40
1058,976,28/05/2024 04:29:46
1109,358,04/07/2024 07:13:49
778,116,13/05/2024 08:54:43
741,1389,05/05/2024 23:13:39
115,1045,03/06/2024 19:15:35
1358,1049,23/04/2024 07:59:37
1713,275,14/05/2024 19:21:18
711,187,31/07/2024 20:00:40
1041,619,08/05/2024 01:45:57
93,224,29/06/2024 22:05:35
495,1897,21/05/2024 18:19:49
153,1728,05/05/2024 10:01:40
1509,1320,14/07/2024 12:36:15
1862,553,01/05/2024 08:56:28
1862,1185,24/04/2024 11:59:49
1759,483,28/07/2024 06:08:29
894,493,05/05/2024 05:35:48
1862,190,24/04/2024 09:26:23
71,902,26/05/2024 01:03:27
562,871,21/05/2024 11:06:37
1513,741,27/05/2024 09:39:27
1576,354,02/06/2024 09:01:25
1439,1049,22/05/2024 00:59:45
1771,619,06/05/2024 23:51:11
762,571,11/05/2024 08:15:55
1586,1846,03/05/2024 13:12:34
1118,13,07/05/2024 11:33:55
1846,1878,06/05/2024 20:55:09
823,1866,25/05/2024 07:02:29
1414,1760,23/05/2024 21:22:10
1897,1854,16/05/2024 19:13:40
1102,294,03/05/2024 11:32:24
1125,156,18/05/2024 08:57:45
1586,1626,03/05/2024 13:33:36
1659,266,29/07/2024 04:30:16
1050,1754,19/05/2024 02:34:06
468,1599,12/06/2024 09:00:53
266,1615,25/05/2024 20:27:15
1335,1393,07/05/2024 08:08:23
243,1292,02/10/2024 02:50:07
224,122,10/06/2024 05:14:53
1014,795,23/05/2024 18:59:48
808,1292,18/05/2024 00:07:57
1036,1357,19/05/2024 03:31:29
1028,82,02/05/2024 10:10:45
1335,1776,27/05/2024 05:24:35
148,460,07/05/2024 08:24:28
716,519,22/04/2024 05:33:25
1241,149,10/06/2024 17:38:33
115,202,18/05/2024 09:16:00
1295,1142,16/05/2024 00:38:09
148,285,12/05/2024 08:33:24
1136,1568,29/05/2024 00:16:38
1241,1777,14/09/2024 22:28:50
598,1771,26/05/2024 09:33:45
1626,955,30/05/2024 20:48:32
981,577,10/05/2024 10:30:58
564,362,07/05/2024 22:35:07
857,553,06/05/2024 11:11:40
1752,202,05/05/2024 21:16:33
449,1474,06/07/2024 04:58:24
1174,961,21/07/2024 08:49:23
1028,1744,25/04/2024 01:39:20
1371,493,05/05/2024 11:03:55
1275,103,08/07/2024 21:10:11
31,1024,27/04/2024 06:05:28
332,176,29/07/2024 19:35:18
1393,123,20/05/2024 20:32:39
1219,1034,27/05/2024 21:06:46
799,1749,24/05/2024 11:03:02
148,1786,27/04/2024 11:12:25
1513,1193,12/06/2024 02:12:52
1200,702,15/07/2024 08:31:28
970,804,20/05/2024 22:51:32
295,1897,20/05/2024 05:27:53
41,1790,15/07/2024 22:48:08
966,616,12/05/2024 07:00:52
1700,1100,26/05/2024 11:36:53
1232,1299,05/05/2024 09:26:04
761,93,17/05/2024 07:16:02
1808,761,06/05/2024 04:17:14
1389,711,23/07/2024 05:46:16
185,817,29/06/2024 03:54:07
513,1862,24/05/2024 06:44:28
884,1088,25/05/2024 09:27:25
999,125,20/05/2024 22:00:33
65,1489,04/05/2024 11:40:12
1038,584,28/04/2024 04:11:08
41,252,07/05/2024 05:53:59
12,1618,21/05/2024 01:51:09
1856,1014,03/06/2024 01:27:53
1436,125,13/05/2024 07:22:43
1371,256,05/05/2024 03:38:31
1822,564,27/04/2024 08:30:51
1769,1706,05/05/2024 08:46:38
1846,205,05/05/2024 07:48:45
543,808,14/06/2024 21:40:19
761,244,25/05/2024 07:37:28
116,778,17/05/2024 20:20:15
884,897,25/05/2024 08:52:17
1320,1606,23/05/2024 03:48:06
449,123,19/05/2024 09:24:19
1049,1380,27/05/2024 22:17:03
1802,1049,24/08/2024 03:33:44
1358,32,27/04/2024 02:37:16
448,1182,10/05/2024 07:06:39
1172,1393,04/05/2024 04:11:00
1749,752,30/06/2024 02:45:32
711,1531,29/07/2024 07:25:10
496,1158,09/05/2024 21:58:49
1786,1126,21/05/2024 04:36:09
1531,1049,31/08/2024 19:26:46
1389,318,21/05/2024 20:21:13
628,1862,18/05/2024 21:11:11
41,49,18/05/2024 08:42:33
1649,741,27/05/2024 19:09:51
130,1590,20/05/2024 08:33:35
119,1513,14/06/2024 05:46:26
1701,1309,22/05/2024 09:48:06
571,1135,24/08/2024 04:55:53
1657,847,22/09/2024 03:30:18
970,1161,20/05/2024 09:12:18
1871,761,21/05/2024 19:50:30
1017,871,20/05/2024 07:32:30
452,125,04/05/2024 10:53:28
1049,351,21/05/2024 19:52:17
419,1295,30/05/2024 03:47:30
1606,762,21/05/2024 22:39:49
1028,997,08/08/2024 00:07:11
616,493,30/04/2024 11:49:13
896,1576,22/05/2024 05:42:18
1770,1265,28/07/2024 02:34:22
884,481,25/05/2024 09:36:33
1728,123,21/05/2024 02:41:13
961,902,24/05/2024 04:22:31
1897,122,24/05/2024 23:29:30
1041,125,21/05/2024 10:40:14
1776,208,01/05/2024 11:30:02
496,1836,29/04/2024 01:23:45
419,619,24/05/2024 16:35:09
254,647,05/06/2024 08:48:43
1292,890,19/05/2024 00:46:47
832,1435,19/05/2024 05:39:58
234,1802,11/10/2024 21:31:31
1600,737,03/06/2024 09:48:01
168,437,03/05/2024 04:40:20
1458,493,28/04/2024 10:51:21
1866,967,28/05/2024 00:35:34
971,1391,25/05/2024 08:35:04
319,1704,02/05/2024 05:52:29
963,361,26/09/2024 00:54:13
121,1894,26/05/2024 04:54:56
71,1576,19/05/2024 09:22:25
1319,1576,07/05/2024 01:11:54
1047,641,07/05/2024 08:56:50
202,168,01/05/2024 23:12:06
148,460,07/05/2024 08:34:07
1204,446,05/05/2024 02:30:14
115,122,14/06/2024 09:25:49
294,1102,01/05/2024 12:02:34
266,583,06/05/2024 09:33:14
995,967,04/05/2024 14:15:43
1014,358,19/08/2024 06:23:00
1196,1810,07/06/2024 10:18:55
561,1866,24/05/2024 23:03:34
1133,1389,08/05/2024 09:37:55
1422,1827,27/04/2024 08:57:14
1672,1883,01/06/2024 05:56:09
675,103,23/04/2024 11:57:36
460,1555,09/06/2024 09:07:44
971,239,23/05/2024 18:54:58
1283,584,03/05/2024 20:19:34
1776,1102,06/05/2024 12:01:40
1792,493,29/04/2024 10:57:23
1586,969,30/04/2024 12:13:10
41,1843,03/05/2024 11:31:39
1474,1414,26/05/2024 09:25:54
292,1605,27/05/2024 00:08:03
741,1004,20/05/2024 08:25:50
1472,368,10/06/2024 09:33:07
1219,123,19/05/2024 18:39:54
961,966,22/05/2024 06:39:21
460,276,31/05/2024 03:06:41
1645,1110,22/05/2024 05:29:19
550,369,03/06/2024 06:07:40
1360,1672,01/06/2024 07:45:10
575,32,04/05/2024 07:56:48
1770,1571,22/09/2024 20:22:35
1615,319,09/05/2024 05:46:23
1450,684,09/06/2024 19:24:23
93,224,30/06/2024 07:10:24
1633,243,29/06/2024 00:53:12
185,913,29/06/2024 06:12:13
711,1389,09/06/2024 23:27:06
1389,896,07/05/2024 08:01:16
777,1396,31/05/2024 20:27:00
318,49,23/05/2024 18:41:00
1887,1079,12/05/2024 20:52:06
224,176,14/07/2024 17:56:16
912,184,26/05/2024 00:22:21
1391,981,12/05/2024 06:31:46
1205,294,28/04/2024 08:35:49
137,850,01/07/2024 23:18:16
148,1119,22/04/2024 02:15:55
970,1161,20/05/2024 09:15:53
961,292,25/05/2024 01:47:18
1513,1489,05/05/2024 10:17:07
362,1777,20/05/2024 23:46:05
691,224,01/07/2024 04:20:22
176,285,11/07/2024 23:00:19
771,1670,26/05/2024 04:54:13
292,753,09/05/2024 03:26:13
999,125,20/05/2024 22:28:31
1058,1010,20/05/2024 07:52:19
148,559,01/05/2024 00:02:26
245,1819,26/05/2024 10:56:24
902,507,24/05/2024 20:52:47
1846,1728,05/05/2024 00:23:59
1425,185,28/06/2024 00:11:28
1283,1884,06/05/2024 10:45:14
125,966,07/06/2024 07:48:07
1645,1062,07/05/2024 04:40:19
702,1626,05/05/2024 09:25:26
1864,564,27/04/2024 20:12:50
148,943,20/05/2024 03:46:23
385,507,24/05/2024 21:39:56
1058,1214,23/05/2024 06:23:50
1083,226,18/05/2024 04:11:39
1749,799,11/06/2024 21:58:36
1811,127,28/05/2024 07:04:28
1047,553,01/05/2024 10:11:07
1482,1756,23/05/2024 20:22:10
951,1496,05/05/2024 12:22:03
808,1425,21/05/2024 18:59:12
385,616,08/06/2024 05:52:12
770,761,17/05/2024 07:54:06
1894,331,27/05/2024 07:57:46
615,422,26/05/2024 08:23:26
1431,149,07/05/2024 05:49:07
1309,1701,22/05/2024 10:07:37
1136,1158,30/07/2024 08:33:18
1586,1515,30/04/2024 09:37:09
41,1546,26/05/2024 08:49:15
292,616,12/05/2024 06:47:43
1802,1380,20/09/2024 00:38:28
607,1371,24/05/2024 02:27:15
286,1878,16/05/2024 02:05:22
326,154,24/05/2024 04:53:24
1291,303,12/07/2024 09:23:45
1391,1118,07/05/2024 11:43:33
1777,1241,30/08/2024 07:29:26
1393,127,27/05/2024 21:20:40
1586,708,29/04/2024 08:00:59
501,177,20/05/2024 06:33:46
1028,1566,03/05/2024 10:52:22
437,102,01/09/2024 08:39:13
902,507,24/05/2024 22:50:35
847,224,28/07/2024 03:34:40
185,1621,30/06/2024 04:34:48
1689,872,17/05/2024 03:54:43
1513,640,05/05/2024 11:12:07
1109,779,26/05/2024 05:56:30
564,314,28/04/2024 00:13:53
1532,332,05/07/2024 02:35:21
431,1234,01/07/2024 21:20:02
1158,1482,30/04/2024 04:28:10
1854,1786,27/04/2024 10:57:54
1586,1,01/05/2024 02:11:10
1391,994,12/05/2024 07:28:41
1639,1399,01/05/2024 01:31:36
153,1427,29/04/2024 05:56:42
858,966,21/05/2024 05:46:12
102,906,22/08/2024 08:29:32
1786,1338,27/05/2024 22:38:51
991,770,09/05/2024 11:50:44
130,1836,05/05/2024 08:46:26
92,1677,01/06/2024 06:13:22
959,13,03/05/2024 10:43:34
1194,1437,18/08/2024 06:38:29
1058,1728,04/05/2024 08:33:00
1396,1194,08/05/2024 21:32:30
285,857,12/05/2024 22:19:59
27,1588,27/05/2024 07:16:50
1491,967,20/05/2024 12:03:26
1509,1383,28/06/2024 00:22:45
1109,1597,07/07/2024 05:45:35
115,122,29/05/2024 04:00:56
148,101,17/05/2024 02:49:19
848,234,04/10/2024 10:13:23
362,999,29/09/2024 07:44:26
1802,216,16/09/2024 03:02:27
702,1431,10/05/2024 09:30:58
858,1866,26/05/2024 21:52:12
808,1058,23/05/2024 21:49:29
1678,956,27/04/2024 09:09:18
1028,870,20/05/2024 00:18:15
884,1646,21/05/2024 06:07:12
943,327,24/05/2024 18:19:34
971,1194,10/05/2024 02:45:41
324,452,08/05/2024 07:25:14
1397,768,17/10/2024 17:05:56
1275,400,03/06/2024 00:27:58
314,564,15/05/2024 06:54:24
1645,797,15/05/2024 00:15:34
356,971,08/05/2024 11:51:44
315,501,31/05/2024 22:24:02
1659,41,08/06/2024 22:11:39
1897,1214,19/05/2024 18:31:11
1615,344,10/05/2024 04:06:29
123,1399,13/06/2024 01:34:44
125,1436,04/05/2024 06:28:46
221,1887,12/05/2024 13:51:27
1878,1295,05/07/2024 04:28:57
1458,1898,03/05/2024 19:40:20
971,123,01/06/2024 23:41:33
1531,1049,14/10/2024 20:39:23
896,514,05/05/2024 07:27:42
153,1898,07/05/2024 20:30:37
266,1531,23/10/2024 12:05:21
1819,1100,25/05/2024 11:29:43
1055,1041,31/08/2024 02:01:56
890,1292,19/05/2024 01:47:35
1245,1790,10/06/2024 05:40:29
841,872,25/05/2024 06:37:33
1509,211,05/08/2024 05:59:00
1866,553,22/05/2024 03:46:29
967,187,19/05/2024 02:46:17
1228,553,27/05/2024 07:45:32
808,858,28/05/2024 04:05:18
1639,1389,07/05/2024 05:43:09
468,275,06/05/2024 07:17:36
148,285,07/05/2024 11:31:31
801,690,12/10/2024 00:41:08
702,1204,04/05/2024 09:58:19
266,1802,23/08/2024 23:25:36
1277,783,14/05/2024 22:11:48
912,1380,25/05/2024 07:11:35
243,549,13/08/2024 20:10:58
641,1083,15/05/2024 09:02:16
848,1280,09/07/2024 19:28:35
1396,1258,05/05/2024 21:23:54
1749,240,28/09/2024 06:36:15
1887,221,07/05/2024 05:06:01
1317,510,02/06/2024 19:59:02
1102,619,27/05/2024 21:49:31
310,1598,12/05/2024 00:45:55
896,1324,21/05/2024 00:31:47
862,1803,04/08/2024 07:53:53
1590,130,19/05/2024 06:45:51
148,1846,20/05/2024 01:19:48
1439,705,31/05/2024 08:28:30
1139,902,24/05/2024 08:50:45
1697,702,19/05/2024 19:46:17
761,1110,06/05/2024 00:30:50
1083,226,17/05/2024 07:48:49
685,1484,01/05/2024 21:24:07
1623,546,24/05/2024 05:00:15
432,580,21/05/2024 06:04:30
218,121,20/05/2024 09:41:19
575,285,04/05/2024 07:59:55
1789,1055,19/05/2024 05:41:05
1096,315,05/05/2024 06:04:09
801,1149,23/09/2024 08:29:34
649,1241,07/07/2024 10:16:18
1309,688,01/05/2024 10:33:33
780,286,16/05/2024 12:44:06
496,642,20/05/2024 21:05:51
1854,1786,30/04/2024 08:21:13
642,581,09/06/2024 11:17:06
971,437,06/05/2024 22:40:35
476,1719,23/05/2024 00:32:40
360,967,17/05/2024 23:50:15
1049,1802,13/09/2024 09:31:25
1724,434,10/08/2024 02:12:37
1283,575,26/04/2024 07:41:39
959,13,03/05/2024 11:00:45
148,1055,22/05/2024 00:11:14
989,1473,03/06/2024 03:56:57
1754,1050,19/05/2024 07:24:23
13,43,03/05/2024 11:29:28
1283,1603,27/04/2024 02:28:21
1897,1161,22/05/2024 19:27:16
641,138,07/05/2024 07:49:42
148,460,07/05/2024 11:28:07
711,1770,11/07/2024 04:55:24
1474,103,08/06/2024 10:47:40
176,332,07/07/2024 23:26:36
130,1836,19/05/2024 06:59:24
1337,735,09/05/2024 11:24:56
1878,553,15/05/2024 02:36:54
1771,615,27/05/2024 03:08:36
419,140,28/05/2024 07:38:24
1897,1808,06/05/2024 21:53:21
1771,244,12/05/2024 07:34:19
3,702,17/05/2024 22:06:16
224,466,28/05/2024 16:48:35
810,252,08/06/2024 07:10:38
1728,943,28/05/2024 08:58:07
1429,1317,29/06/2024 21:14:55
29,279,15/05/2024 16:29:37
281,1041,25/05/2024 08:53:35
1846,1878,08/05/2024 20:40:32
224,1380,13/08/2024 16:49:18
460,220,11/06/2024 08:51:23
185,1419,04/07/2024 23:16:50
1265,513,24/08/2024 02:53:14
148,671,08/06/2024 19:56:43
1102,514,06/05/2024 10:45:37
985,1393,20/05/2024 22:04:16
148,186,22/07/2024 03:29:34
281,1894,26/05/2024 07:37:14
430,985,10/06/2024 01:10:07
971,1391,20/05/2024 21:22:41
1320,9,17/05/2024 22:39:27
801,1078,18/09/2024 05:23:47
493,769,19/05/2024 04:28:42
884,3,26/05/2024 18:28:43
1836,912,10/05/2024 09:23:34
1058,1499,05/05/2024 06:37:18
1319,1058,15/05/2024 06:02:40
598,123,27/05/2024 20:39:49
976,81,28/05/2024 03:50:17
1776,606,27/05/2024 06:45:13
965,1593,06/06/2024 00:15:24
41,1786,27/04/2024 11:02:04
857,553,06/05/2024 11:04:13
966,615,26/05/2024 08:41:30
148,1864,27/04/2024 07:54:50
1606,1789,21/05/2024 07:54:34
125,1163,15/05/2024 01:35:17
995,153,07/05/2024 12:33:10
967,1429,05/05/2024 10:31:13
1050,1678,13/05/2024 10:56:10
326,443,02/06/2024 18:17:57
1851,1399,05/05/2024 01:40:16
1058,1543,09/05/2024 10:33:11
1509,1308,26/05/2024 17:43:45
1482,1609,11/06/2024 17:54:49
1360,1329,28/05/2024 01:16:01
1133,1283,27/05/2024 20:02:20
1659,419,08/06/2024 01:24:29
1633,50,09/05/2024 03:41:28
690,1509,13/09/2024 01:26:08
202,1776,02/05/2024 00:50:13
1673,970,20/05/2024 08:57:07
1509,1777,12/07/2024 12:46:10
1304,598,03/05/2024 02:16:43
1204,710,05/05/2024 02:31:36
981,577,10/05/2024 09:50:10
1050,571,10/05/2024 11:32:34
1049,460,21/05/2024 02:35:17
1878,1058,17/05/2024 18:15:56
122,955,16/07/2024 11:00:22
1676,281,23/05/2024 01:37:40
619,1248,10/06/2024 06:49:40
1158,1814,28/04/2024 11:05:55
281,1555,09/06/2024 09:18:55
41,792,25/07/2024 20:10:48
362,723,28/05/2024 00:15:34
1313,202,09/05/2024 00:56:48
239,971,26/05/2024 04:30:17
903,1058,13/05/2024 01:35:04
1898,356,04/05/2024 11:11:31
711,1864,05/05/2024 19:12:03
950,1860,23/10/2024 05:28:57
574,1283,27/05/2024 23:29:32
896,1326,11/05/2024 10:08:14
951,437,04/05/2024 09:36:08
1617,52,13/05/2024 08:11:32
1597,184,18/05/2024 05:33:51
570,41,13/05/2024 04:37:59
1866,1449,30/05/2024 23:10:44
148,285,01/05/2024 03:00:10
148,534,25/04/2024 11:14:12
148,1790,24/05/2024 22:34:59
1576,13,03/05/2024 09:14:12
1129,841,24/05/2024 22:13:26
496,1202,20/05/2024 19:50:43
1301,884,21/05/2024 19:51:38
1324,1639,10/05/2024 09:37:58
1866,1376,28/05/2024 00:23:50
1836,994,30/04/2024 04:00:56
393,1380,22/05/2024 06:37:09
1790,41,11/06/2024 04:46:27
1897,1754,05/05/2024 07:00:10
711,1513,22/05/2024 05:55:42
148,285,29/04/2024 05:30:46
1565,1592,04/05/2024 08:59:56
619,243,16/08/2024 22:48:17
1292,185,04/10/2024 17:01:11
1878,1846,06/05/2024 20:24:49
575,1366,04/05/2024 18:59:04
1576,1851,30/04/2024 09:12:52
294,1102,04/05/2024 01:04:48
841,855,22/05/2024 05:29:55
753,1389,10/05/2024 06:42:27
884,1391,25/05/2024 09:51:17
1681,1746,17/05/2024 10:38:10
674,1545,05/05/2024 00:16:01
216,1802,17/09/2024 22:09:57
836,587,03/05/2024 10:10:33
1342,1359,05/05/2024 10:29:21
202,957,23/05/2024 05:22:28
1893,1710,02/05/2024 11:32:06
970,1862,20/05/2024 09:17:10
1746,1788,20/05/2024 04:29:09
651,1409,30/05/2024 04:06:22
1898,1458,28/04/2024 08:06:31
418,1259,22/05/2024 10:41:18
419,957,23/05/2024 03:35:33
1075,448,25/05/2024 09:11:24
1122,1252,04/06/2024 20:17:37
1509,449,17/10/2024 01:12:41
1590,1710,06/05/2024 07:13:32
344,583,06/05/2024 08:47:16
285,270,07/05/2024 10:55:58
244,125,04/05/2024 06:31:55
1678,573,14/05/2024 23:58:56
1049,1055,26/08/2024 04:25:23
808,315,01/07/2024 22:25:01
841,1413,24/04/2024 21:36:03
768,1467,10/07/2024 10:51:09
971,868,30/05/2024 09:22:53
995,153,07/05/2024 00:02:10
148,1219,24/09/2024 08:03:05
941,1136,05/06/2024 02:28:27
1509,515,17/10/2024 01:12:41
1513,702,19/05/2024 07:27:20
185,424,05/08/2024 05:07:11
729,174,12/05/2024 05:47:14
145,680,14/06/2024 19:01:01
1754,202,05/05/2024 08:36:19
1471,550,25/05/2024 04:52:59
995,1639,05/05/2024 08:12:15
836,587,06/05/2024 04:36:31
951,119,10/06/2024 21:42:58
344,70,17/05/2024 20:56:15
125,752,18/05/2024 04:01:47
822,951,10/06/2024 22:24:16
550,129,26/05/2024 03:27:15
808,281,22/05/2024 07:59:07
1670,202,14/05/2024 12:51:06
1887,1515,13/05/2024 19:56:08
804,1586,06/05/2024 12:22:48
1728,153,04/06/2024 02:25:21
1715,1802,25/09/2024 00:14:37
1780,587,19/05/2024 07:47:57
636,571,09/06/2024 08:20:52
476,1369,28/05/2024 20:52:57
1136,119,28/07/2024 19:53:59
778,116,18/05/2024 07:45:22
224,93,13/09/2024 23:07:36
804,1364,27/05/2024 12:59:57
966,1399,12/05/2024 06:50:02
912,184,19/05/2024 07:38:05
1576,1036,12/05/2024 05:57:36
196,1276,29/09/2024 01:31:50
574,71,05/05/2024 19:22:07
153,496,15/05/2024 11:59:55
1217,1814,12/05/2024 23:08:39
1422,1050,18/05/2024 02:16:59
1597,295,03/06/2024 23:50:20
1854,1309,05/05/2024 11:04:34
771,1829,24/05/2024 04:02:18
841,1129,19/05/2024 04:15:02
1802,240,27/09/2024 03:56:03
1513,1320,18/05/2024 04:52:52
424,1390,03/09/2024 07:50:23
640,1513,28/05/2024 00:23:32
691,1130,07/10/2024 08:47:37
1265,1802,10/09/2024 03:07:08
797,1320,17/08/2024 06:31:03
1078,801,27/06/2024 21:58:57
967,912,20/05/2024 01:53:37
702,884,20/05/2024 22:26:54
148,967,20/05/2024 01:36:30
1131,729,27/05/2024 03:09:39
1786,730,18/05/2024 18:33:41
1034,1418,27/05/2024 09:31:48
711,1389,09/06/2024 22:08:33
252,1194,26/05/2024 19:38:27
92,1281,20/05/2024 08:22:43
970,771,31/05/2024 04:29:02
1434,1496,02/05/2024 00:52:42
468,1437,30/07/2024 04:50:04
1058,619,07/05/2024 08:49:38
1014,956,24/05/2024 06:48:34
208,624,16/05/2024 18:50:12
121,256,08/05/2024 08:46:39
185,1567,08/07/2024 01:56:33
121,1041,10/05/2024 09:47:52
1866,550,22/05/2024 03:25:53
673,1253,27/04/2024 09:55:45
1024,985,27/08/2024 01:53:39
1283,1253,27/04/2024 10:19:07
1866,1109,11/07/2024 22:53:20
460,391,31/05/2024 04:38:57
266,1024,16/07/2024 23:02:29
971,239,25/05/2024 09:48:22
1419,1639,14/06/2024 13:13:04
970,786,21/05/2024 19:59:03
1472,1509,25/08/2024 13:23:54
1196,1806,07/06/2024 06:03:37
913,1429,09/06/2024 09:29:16
202,957,23/05/2024 01:45:27
1593,1055,09/09/2024 07:48:54
1790,792,25/05/2024 22:30:01
1802,1049,31/08/2024 03:12:19
1371,1102,05/05/2024 11:57:56
1309,1846,27/05/2024 07:37:40
1058,619,07/05/2024 09:05:45
202,753,09/05/2024 07:27:47
1014,1855,23/05/2024 12:16:39
1789,971,26/05/2024 06:18:02
961,452,25/05/2024 02:05:53
1670,1545,12/05/2024 10:02:53
1391,1843,21/05/2024 08:00:53
1372,1389,05/05/2024 23:38:24
924,769,07/05/2024 21:46:38
1136,218,17/05/2024 11:11:18
575,1851,04/05/2024 07:59:22
1058,1253,09/05/2024 11:49:11
125,1482,28/04/2024 05:02:16
310,520,15/05/2024 05:02:02
1780,912,19/05/2024 18:29:37
702,1565,04/05/2024 09:55:46
1094,1614,20/05/2024 07:14:55
1802,240,27/09/2024 04:06:14
1028,157,08/05/2024 22:45:39
995,967,04/05/2024 11:23:50
1058,788,10/05/2024 07:31:10
202,1346,02/05/2024 00:54:21
125,1409,22/05/2024 09:49:19
970,804,08/05/2024 03:53:32
294,1102,03/05/2024 10:46:37
202,226,30/04/2024 11:41:26
847,729,14/06/2024 05:58:56
1196,1810,07/06/2024 10:19:17
148,1360,05/06/2024 18:46:55
1595,872,08/05/2024 08:16:06
185,1567,08/07/2024 01:40:09
1234,816,26/04/2024 10:39:39
292,170,15/05/2024 02:19:59
148,1451,30/09/2024 08:50:52
884,871,25/05/2024 09:59:31
1028,1091,17/05/2024 07:32:58
1848,583,26/05/2024 10:00:59
808,491,21/05/2024 06:27:49
230,1058,15/05/2024 09:46:37
185,1389,28/07/2024 04:30:59
955,122,15/07/2024 12:37:16
332,1252,20/05/2024 16:47:59
148,285,27/04/2024 09:07:10
1419,805,17/05/2024 08:03:02
889,719,14/09/2024 03:04:06
1576,1532,20/05/2024 01:36:03
1639,1033,08/05/2024 12:10:32
1862,553,01/05/2024 08:50:21
1320,1468,24/06/2024 06:24:41
1158,1174,25/07/2024 07:17:05
94,1894,29/06/2024 23:45:46
121,651,28/05/2024 01:50:38
1045,1897,10/06/2024 01:33:28
1380,1792,29/04/2024 06:01:13
1299,493,06/05/2024 10:50:02
1702,890,10/05/2024 07:07:19
1854,553,01/05/2024 08:18:39
1390,584,29/04/2024 05:06:34
202,1058,15/05/2024 07:03:40
1670,1386,16/06/2024 00:11:41
148,941,31/05/2024 22:50:04
607,184,20/05/2024 07:59:00
1513,711,28/05/2024 00:11:12
1234,1639,05/05/2024 09:14:40
202,1214,03/05/2024 10:19:58
702,1466,05/05/2024 01:00:17
1513,493,04/05/2024 11:37:20
752,1802,02/10/2024 00:28:24
102,1609,24/08/2024 03:31:03
103,995,06/05/2024 12:09:23
1350,896,03/06/2024 09:10:43
403,9,18/05/2024 09:47:24
1308,570,15/05/2024 04:33:35
1109,1597,02/07/2024 04:59:43
1846,1102,11/05/2024 20:32:52
1678,427,17/05/2024 03:19:05
1749,1467,07/07/2024 21:46:43
811,1429,24/05/2024 22:38:39
1639,252,30/04/2024 11:21:33
1391,226,06/05/2024 21:29:14
495,187,13/05/2024 06:30:29
778,1341,27/05/2024 11:17:20
543,1401,28/06/2024 21:56:40
1110,295,06/05/2024 08:26:02
611,841,15/05/2024 21:58:11
116,1102,19/05/2024 21:41:49
1389,896,12/05/2024 18:07:19
472,1356,26/10/2024 06:55:22
1391,583,26/05/2024 09:44:38
711,326,05/08/2024 09:47:12
808,125,26/05/2024 18:21:01
1474,202,25/05/2024 23:21:38
419,737,03/06/2024 05:59:32
266,719,16/09/2024 22:58:33
344,32,04/05/2024 04:56:35
1320,1509,26/07/2024 04:16:51
808,448,19/05/2024 05:44:11
59,663,16/05/2024 01:33:17
896,310,14/05/2024 22:10:20
148,1846,19/05/2024 03:38:27
711,1615,26/05/2024 20:10:24
1283,1253,26/04/2024 07:24:32
640,1049,27/05/2024 22:55:59
1898,1458,05/05/2024 11:10:07
675,1083,13/05/2024 05:13:49
778,252,10/05/2024 08:35:57
1710,103,02/05/2024 11:22:34
890,1292,17/05/2024 04:04:52
240,1749,28/09/2024 21:34:04
419,1507,08/05/2024 23:59:28
1341,612,30/05/2024 10:01:42
822,419,09/06/2024 08:37:07
1320,14,24/04/2024 07:47:33
123,1045,20/05/2024 09:39:55
281,1866,24/05/2024 23:59:13
1041,125,21/05/2024 12:03:19
1102,294,03/05/2024 10:50:19
125,1771,04/05/2024 10:19:44
1034,153,27/05/2024 17:18:07
513,1862,24/05/2024 06:53:19
1369,1538,02/06/2024 04:35:08
1894,1859,08/06/2024 03:03:28
1792,1431,19/05/2024 00:44:52
1161,507,24/05/2024 23:09:30
1110,995,21/05/2024 01:55:59
1854,1309,05/05/2024 09:40:00
318,1864,28/04/2024 02:23:56
1202,741,05/05/2024 22:27:46
1700,1100,27/05/2024 08:25:26
1028,1566,30/04/2024 11:18:18
417,607,19/05/2024 18:18:30
1347,1110,13/05/2024 01:45:40
163,1277,25/05/2024 18:03:55
1389,1214,05/05/2024 21:35:36
1103,292,29/05/2024 03:07:10
93,224,29/06/2024 18:56:57
616,1728,01/05/2024 08:08:27
41,1790,30/07/2024 22:48:39
326,670,30/04/2024 10:40:48
266,190,26/04/2024 01:54:38
1380,912,27/05/2024 00:05:00
1335,737,22/05/2024 08:10:23
1102,1846,12/05/2024 09:36:27
358,1014,19/08/2024 06:50:40
1814,1158,29/04/2024 03:04:32
832,249,24/08/2024 04:43:08
123,553,03/06/2024 07:52:53
1389,202,24/05/2024 05:43:16
1309,202,19/05/2024 10:08:34
